hsaID,geneID,Gene,Pathway
hsa05165,7472,WNT2,Human papillomavirus infection
hsa05165,26508,HEYL,Human papillomavirus infection
hsa05165,1299,COL9A3,Human papillomavirus infection
hsa05165,7482,WNT2B,Human papillomavirus infection
hsa05165,3672,ITGA1,Human papillomavirus infection
hsa05165,7475,WNT6,Human papillomavirus infection
hsa05165,3449,IFNA16,Human papillomavirus infection
hsa05165,8324,FZD7,Human papillomavirus infection
hsa05165,9636,ISG15,Human papillomavirus infection
hsa05165,898,CCNE1,Human papillomavirus infection
hsa05166,1869,E2F1,Human T-cell leukemia virus 1 infection
hsa05166,8900,CCNA1,Human T-cell leukemia virus 1 infection
hsa05166,3600,IL15,Human T-cell leukemia virus 1 infection
hsa05166,292,SLC25A5,Human T-cell leukemia virus 1 infection
hsa05166,8517,IKBKG,Human T-cell leukemia virus 1 infection
hsa05166,3117,HLA-DQA1,Human T-cell leukemia virus 1 infection
hsa05166,1017,CDK2,Human T-cell leukemia virus 1 infection
hsa05166,4772,NFATC1,Human T-cell leukemia virus 1 infection
hsa05166,2353,FOS,Human T-cell leukemia virus 1 infection
hsa05166,3558,IL2,Human T-cell leukemia virus 1 infection
hsa05166,4487,MSX1,Human T-cell leukemia virus 1 infection
hsa05166,4316,MMP7,Human T-cell leukemia virus 1 infection
hsa05166,3113,HLA-DPA1,Human T-cell leukemia virus 1 infection
hsa05166,7124,TNF,Human T-cell leukemia virus 1 infection
hsa05166,4089,SMAD4,Human T-cell leukemia virus 1 infection
hsa05166,1871,E2F3,Human T-cell leukemia virus 1 infection
hsa05166,3554,IL1R1,Human T-cell leukemia virus 1 infection
hsa05166,7042,TGFB2,Human T-cell leukemia virus 1 infection
hsa05166,3601,IL15RA,Human T-cell leukemia virus 1 infection
hsa05166,7043,TGFB3,Human T-cell leukemia virus 1 infection
hsa05166,3718,JAK3,Human T-cell leukemia virus 1 infection
hsa05166,3559,IL2RA,Human T-cell leukemia virus 1 infection
hsa05166,1870,E2F2,Human T-cell leukemia virus 1 infection
hsa05166,915,CD3D,Human T-cell leukemia virus 1 infection
hsa05166,3135,HLA-G,Human T-cell leukemia virus 1 infection
hsa05166,3115,HLA-DPB1,Human T-cell leukemia virus 1 infection
hsa05166,468,ATF4,Human T-cell leukemia virus 1 infection
hsa05166,920,CD4,Human T-cell leukemia virus 1 infection
hsa05166,3725,JUN,Human T-cell leukemia virus 1 infection
hsa05166,3122,HLA-DRA,Human T-cell leukemia virus 1 infection
hsa05166,898,CCNE1,Human T-cell leukemia virus 1 infection
hsa05166,23373,CRTC1,Human T-cell leukemia virus 1 infection
hsa05166,3569,IL6,Human T-cell leukemia virus 1 infection
hsa05166,9020,MAP3K14,Human T-cell leukemia virus 1 infection
hsa05166,3119,HLA-DQB1,Human T-cell leukemia virus 1 infection
hsa05166,83660,TLN2,Human T-cell leukemia virus 1 infection
hsa05166,7157,TP53,Human T-cell leukemia virus 1 infection
hsa05166,3932,LCK,Human T-cell leukemia virus 1 infection
hsa05166,4792,NFKBIA,Human T-cell leukemia virus 1 infection
hsa05166,293,SLC25A6,Human T-cell leukemia virus 1 infection
hsa05166,958,CD40,Human T-cell leukemia virus 1 infection
hsa05166,25847,ANAPC13,Human T-cell leukemia virus 1 infection
hsa05166,4776,NFATC4,Human T-cell leukemia virus 1 infection
hsa05166,3112,HLA-DOB,Human T-cell leukemia virus 1 infection
hsa05166,7850,IL1R2,Human T-cell leukemia virus 1 infection
hsa05166,991,CDC20,Human T-cell leukemia virus 1 infection
hsa05166,3560,IL2RB,Human T-cell leukemia virus 1 infection
hsa05166,4488,MSX2,Human T-cell leukemia virus 1 infection
hsa05167,7098,TLR3,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3135,HLA-G,Kaposi sarcoma-associated herpesvirus infection
hsa05167,4772,NFATC1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,6233,RPS27A,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1870,E2F2,Kaposi sarcoma-associated herpesvirus infection
hsa05167,5600,MAPK11,Kaposi sarcoma-associated herpesvirus infection
hsa05167,5336,PLCG2,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3445,IFNA8,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3448,IFNA14,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2921,CXCL3,Kaposi sarcoma-associated herpesvirus infection
hsa05167,81631,MAP1LC3B,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3665,IRF7,Kaposi sarcoma-associated herpesvirus infection
hsa05167,5608,MAP2K6,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3439,IFNA1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3456,IFNB1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1234,CCR5,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3569,IL6,Kaposi sarcoma-associated herpesvirus infection
hsa05167,5155,PDGFB,Kaposi sarcoma-associated herpesvirus infection
hsa05167,51176,LEF1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,4776,NFATC4,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3708,ITPR1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3452,IFNA21,Kaposi sarcoma-associated herpesvirus infection
hsa05167,4792,NFKBIA,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2787,GNG5,Kaposi sarcoma-associated herpesvirus infection
hsa05167,7157,TP53,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1237,CCR8,Kaposi sarcoma-associated herpesvirus infection
hsa05167,7316,UBC,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2782,GNB1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3725,JUN,Kaposi sarcoma-associated herpesvirus infection
hsa05167,51764,GNG13,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3440,IFNA2,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3446,IFNA10,Kaposi sarcoma-associated herpesvirus infection
hsa05167,8517,IKBKG,Kaposi sarcoma-associated herpesvirus infection
hsa05167,9641,IKBKE,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3443,IFNA6,Kaposi sarcoma-associated herpesvirus infection
hsa05167,7314,UBB,Kaposi sarcoma-associated herpesvirus infection
hsa05167,6300,MAPK12,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2353,FOS,Kaposi sarcoma-associated herpesvirus infection
hsa05167,942,CD86,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1233,CCR4,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2785,GNG3,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3451,IFNA17,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3449,IFNA16,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3576,CXCL8,Kaposi sarcoma-associated herpesvirus infection
hsa05167,718,C3,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1869,E2F1,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3444,IFNA7,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3441,IFNA4,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1871,E2F3,Kaposi sarcoma-associated herpesvirus infection
hsa05167,10379,IRF9,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2791,GNG11,Kaposi sarcoma-associated herpesvirus infection
hsa05167,51806,CALML5,Kaposi sarcoma-associated herpesvirus infection
hsa05167,3442,IFNA5,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2788,GNG7,Kaposi sarcoma-associated herpesvirus infection
hsa05167,2784,GNB3,Kaposi sarcoma-associated herpesvirus infection
hsa05167,1232,CCR3,Kaposi sarcoma-associated herpesvirus infection
hsa05168,3122,HLA-DRA,Herpes simplex virus 1 infection
hsa05168,3443,IFNA6,Herpes simplex virus 1 infection
hsa05168,3135,HLA-G,Herpes simplex virus 1 infection
hsa05168,3593,IL12B,Herpes simplex virus 1 infection
hsa05168,3117,HLA-DQA1,Herpes simplex virus 1 infection
hsa05168,7124,TNF,Herpes simplex virus 1 infection
hsa05168,3448,IFNA14,Herpes simplex virus 1 infection
hsa05168,64135,IFIH1,Herpes simplex virus 1 infection
hsa05168,56000,NXF3,Herpes simplex virus 1 infection
hsa05168,3449,IFNA16,Herpes simplex virus 1 infection
hsa05168,3690,ITGB3,Herpes simplex virus 1 infection
hsa05168,718,C3,Herpes simplex virus 1 infection
hsa05168,6352,CCL5,Herpes simplex virus 1 infection
hsa05168,8517,IKBKG,Herpes simplex virus 1 infection
hsa05168,3442,IFNA5,Herpes simplex virus 1 infection
hsa05168,3444,IFNA7,Herpes simplex virus 1 infection
hsa05168,5500,PPP1CB,Herpes simplex virus 1 infection
hsa05168,3592,IL12A,Herpes simplex virus 1 infection
hsa05168,23118,TAB2,Herpes simplex virus 1 infection
hsa05168,3452,IFNA21,Herpes simplex virus 1 infection
hsa05168,727,C5,Herpes simplex virus 1 infection
hsa05168,7097,TLR2,Herpes simplex virus 1 infection
hsa05168,3440,IFNA2,Herpes simplex virus 1 infection
hsa05168,3456,IFNB1,Herpes simplex virus 1 infection
hsa05168,3113,HLA-DPA1,Herpes simplex virus 1 infection
hsa05168,3112,HLA-DOB,Herpes simplex virus 1 infection
hsa05168,4792,NFKBIA,Herpes simplex virus 1 infection
hsa05168,3439,IFNA1,Herpes simplex virus 1 infection
hsa05168,10379,IRF9,Herpes simplex virus 1 infection
hsa05168,3665,IRF7,Herpes simplex virus 1 infection
hsa05168,5501,PPP1CC,Herpes simplex virus 1 infection
hsa05168,356,FASLG,Herpes simplex virus 1 infection
hsa05168,8740,TNFSF14,Herpes simplex virus 1 infection
hsa05168,3569,IL6,Herpes simplex virus 1 infection
hsa05168,3446,IFNA10,Herpes simplex virus 1 infection
hsa05168,3458,IFNG,Herpes simplex virus 1 infection
hsa05168,3445,IFNA8,Herpes simplex virus 1 infection
hsa05168,3119,HLA-DQB1,Herpes simplex virus 1 infection
hsa05168,3115,HLA-DPB1,Herpes simplex virus 1 infection
hsa05168,7098,TLR3,Herpes simplex virus 1 infection
hsa05168,9641,IKBKE,Herpes simplex virus 1 infection
hsa05168,6347,CCL2,Herpes simplex virus 1 infection
hsa05168,64170,CARD9,Herpes simplex virus 1 infection
hsa05168,3451,IFNA17,Herpes simplex virus 1 infection
hsa05168,3678,ITGA5,Herpes simplex virus 1 infection
hsa05168,3441,IFNA4,Herpes simplex virus 1 infection
hsa05168,7157,TP53,Herpes simplex virus 1 infection
hsa05169,2208,FCER2,Epstein-Barr virus infection
hsa05169,930,CD19,Epstein-Barr virus infection
hsa05169,1017,CDK2,Epstein-Barr virus infection
hsa05169,1871,E2F3,Epstein-Barr virus infection
hsa05169,3448,IFNA14,Epstein-Barr virus infection
hsa05169,4616,GADD45B,Epstein-Barr virus infection
hsa05169,4792,NFKBIA,Epstein-Barr virus infection
hsa05169,5600,MAPK11,Epstein-Barr virus infection
hsa05169,919,CD247,Epstein-Barr virus infection
hsa05169,3456,IFNB1,Epstein-Barr virus infection
hsa05169,3718,JAK3,Epstein-Barr virus infection
hsa05169,3446,IFNA10,Epstein-Barr virus infection
hsa05169,3117,HLA-DQA1,Epstein-Barr virus infection
hsa05169,7431,VIM,Epstein-Barr virus infection
hsa05169,3122,HLA-DRA,Epstein-Barr virus infection
hsa05169,10379,IRF9,Epstein-Barr virus infection
hsa05169,9641,IKBKE,Epstein-Barr virus infection
hsa05169,7157,TP53,Epstein-Barr virus infection
hsa05169,3627,CXCL10,Epstein-Barr virus infection
hsa05169,3440,IFNA2,Epstein-Barr virus infection
hsa05169,9020,MAP3K14,Epstein-Barr virus infection
hsa05169,3135,HLA-G,Epstein-Barr virus infection
hsa05169,3449,IFNA16,Epstein-Barr virus infection
hsa05169,3665,IRF7,Epstein-Barr virus infection
hsa05169,958,CD40,Epstein-Barr virus infection
hsa05169,1870,E2F2,Epstein-Barr virus infection
hsa05169,3443,IFNA6,Epstein-Barr virus infection
hsa05169,1869,E2F1,Epstein-Barr virus infection
hsa05169,6300,MAPK12,Epstein-Barr virus infection
hsa05169,8517,IKBKG,Epstein-Barr virus infection
hsa05169,3441,IFNA4,Epstein-Barr virus infection
hsa05169,3113,HLA-DPA1,Epstein-Barr virus infection
hsa05169,898,CCNE1,Epstein-Barr virus infection
hsa05169,3444,IFNA7,Epstein-Barr virus infection
hsa05169,3112,HLA-DOB,Epstein-Barr virus infection
hsa05169,23118,TAB2,Epstein-Barr virus infection
hsa05169,8900,CCNA1,Epstein-Barr virus infection
hsa05169,7097,TLR2,Epstein-Barr virus infection
hsa05169,3442,IFNA5,Epstein-Barr virus infection
hsa05169,3119,HLA-DQB1,Epstein-Barr virus infection
hsa05169,3445,IFNA8,Epstein-Barr virus infection
hsa05169,3451,IFNA17,Epstein-Barr virus infection
hsa05169,3439,IFNA1,Epstein-Barr virus infection
hsa05169,3452,IFNA21,Epstein-Barr virus infection
hsa05169,5608,MAP2K6,Epstein-Barr virus infection
hsa05169,9636,ISG15,Epstein-Barr virus infection
hsa05169,915,CD3D,Epstein-Barr virus infection
hsa05169,3569,IL6,Epstein-Barr virus infection
hsa05169,5336,PLCG2,Epstein-Barr virus infection
hsa05169,3115,HLA-DPB1,Epstein-Barr virus infection
hsa05169,7124,TNF,Epstein-Barr virus infection
hsa05169,3725,JUN,Epstein-Barr virus infection
hsa05170,3449,IFNA16,Human immunodeficiency virus 1 infection
hsa05170,9582,APOBEC3B,Human immunodeficiency virus 1 infection
hsa05170,3445,IFNA8,Human immunodeficiency virus 1 infection
hsa05170,5600,MAPK11,Human immunodeficiency virus 1 infection
hsa05170,4792,NFKBIA,Human immunodeficiency virus 1 infection
hsa05170,3456,IFNB1,Human immunodeficiency virus 1 infection
hsa05170,6921,ELOC,Human immunodeficiency virus 1 infection
hsa05170,995,CDC25C,Human immunodeficiency virus 1 infection
hsa05170,3448,IFNA14,Human immunodeficiency virus 1 infection
hsa05170,891,CCNB1,Human immunodeficiency virus 1 infection
hsa05170,4772,NFATC1,Human immunodeficiency virus 1 infection
hsa05170,5608,MAP2K6,Human immunodeficiency virus 1 infection
hsa05170,2784,GNB3,Human immunodeficiency virus 1 infection
hsa05170,7465,WEE1,Human immunodeficiency virus 1 infection
hsa05170,3439,IFNA1,Human immunodeficiency virus 1 infection
hsa05170,7124,TNF,Human immunodeficiency virus 1 infection
hsa05170,2782,GNB1,Human immunodeficiency virus 1 infection
hsa05170,1234,CCR5,Human immunodeficiency virus 1 infection
hsa05170,23118,TAB2,Human immunodeficiency virus 1 infection
hsa05170,2785,GNG3,Human immunodeficiency virus 1 infection
hsa05170,6300,MAPK12,Human immunodeficiency virus 1 infection
hsa05170,3451,IFNA17,Human immunodeficiency virus 1 infection
hsa05170,2788,GNG7,Human immunodeficiency virus 1 infection
hsa05170,4776,NFATC4,Human immunodeficiency virus 1 infection
hsa05170,3452,IFNA21,Human immunodeficiency virus 1 infection
hsa05170,983,CDK1,Human immunodeficiency virus 1 infection
hsa05170,2775,GNAO1,Human immunodeficiency virus 1 infection
hsa05170,919,CD247,Human immunodeficiency virus 1 infection
hsa05170,51806,CALML5,Human immunodeficiency virus 1 infection
hsa05170,3440,IFNA2,Human immunodeficiency virus 1 infection
hsa05170,3446,IFNA10,Human immunodeficiency virus 1 infection
hsa05170,3441,IFNA4,Human immunodeficiency virus 1 infection
hsa05170,5336,PLCG2,Human immunodeficiency virus 1 infection
hsa05170,7099,TLR4,Human immunodeficiency virus 1 infection
hsa05170,8517,IKBKG,Human immunodeficiency virus 1 infection
hsa05170,2770,GNAI1,Human immunodeficiency virus 1 infection
hsa05170,3444,IFNA7,Human immunodeficiency virus 1 infection
hsa05170,7097,TLR2,Human immunodeficiency virus 1 infection
hsa05170,3443,IFNA6,Human immunodeficiency virus 1 infection
hsa05170,2353,FOS,Human immunodeficiency virus 1 infection
hsa05170,3708,ITPR1,Human immunodeficiency virus 1 infection
hsa05170,3725,JUN,Human immunodeficiency virus 1 infection
hsa05170,2787,GNG5,Human immunodeficiency virus 1 infection
hsa05170,920,CD4,Human immunodeficiency virus 1 infection
hsa05170,3135,HLA-G,Human immunodeficiency virus 1 infection
hsa05170,2791,GNG11,Human immunodeficiency virus 1 infection
hsa05170,356,FASLG,Human immunodeficiency virus 1 infection
hsa05170,915,CD3D,Human immunodeficiency virus 1 infection
hsa05170,3442,IFNA5,Human immunodeficiency virus 1 infection
hsa05170,51764,GNG13,Human immunodeficiency virus 1 infection
hsa05171,7124,TNF,Coronavirus disease - COVID-19
hsa05171,6164,RPL34,Coronavirus disease - COVID-19
hsa05171,3593,IL12B,Coronavirus disease - COVID-19
hsa05171,2165,F13B,Coronavirus disease - COVID-19
hsa05171,6231,RPS26,Coronavirus disease - COVID-19
hsa05171,4153,MBL2,Coronavirus disease - COVID-19
hsa05171,6170,RPL39,Coronavirus disease - COVID-19
hsa05171,6161,RPL32,Coronavirus disease - COVID-19
hsa05171,3448,IFNA14,Coronavirus disease - COVID-19
hsa05171,7097,TLR2,Coronavirus disease - COVID-19
hsa05171,3444,IFNA7,Coronavirus disease - COVID-19
hsa05171,6136,RPL12,Coronavirus disease - COVID-19
hsa05171,6210,RPS15A,Coronavirus disease - COVID-19
hsa05171,1956,EGFR,Coronavirus disease - COVID-19
hsa05171,10747,MASP2,Coronavirus disease - COVID-19
hsa05171,2266,FGG,Coronavirus disease - COVID-19
hsa05171,6175,RPLP0,Coronavirus disease - COVID-19
hsa05171,6146,RPL22,Coronavirus disease - COVID-19
hsa05171,6158,RPL28,Coronavirus disease - COVID-19
hsa05171,2197,FAU,Coronavirus disease - COVID-19
hsa05171,1636,ACE,Coronavirus disease - COVID-19
hsa05171,3439,IFNA1,Coronavirus disease - COVID-19
hsa05171,3441,IFNA4,Coronavirus disease - COVID-19
hsa05171,6205,RPS11,Coronavirus disease - COVID-19
hsa05171,6347,CCL2,Coronavirus disease - COVID-19
hsa05171,59272,ACE2,Coronavirus disease - COVID-19
hsa05171,9636,ISG15,Coronavirus disease - COVID-19
hsa05171,3725,JUN,Coronavirus disease - COVID-19
hsa05171,6142,RPL18A,Coronavirus disease - COVID-19
hsa05171,6230,RPS25,Coronavirus disease - COVID-19
hsa05171,6201,RPS7,Coronavirus disease - COVID-19
hsa05171,3558,IL2,Coronavirus disease - COVID-19
hsa05171,6171,RPL41,Coronavirus disease - COVID-19
hsa05171,4142,MAS1,Coronavirus disease - COVID-19
hsa05171,6209,RPS15,Coronavirus disease - COVID-19
hsa05171,6193,RPS5,Coronavirus disease - COVID-19
hsa05171,3569,IL6,Coronavirus disease - COVID-19
hsa05171,6217,RPS16,Coronavirus disease - COVID-19
hsa05171,3449,IFNA16,Coronavirus disease - COVID-19
hsa05171,3576,CXCL8,Coronavirus disease - COVID-19
hsa05171,6232,RPS27,Coronavirus disease - COVID-19
hsa05171,716,C1S,Coronavirus disease - COVID-19
hsa05171,717,C2,Coronavirus disease - COVID-19
hsa05171,6188,RPS3,Coronavirus disease - COVID-19
hsa05171,3440,IFNA2,Coronavirus disease - COVID-19
hsa05171,3451,IFNA17,Coronavirus disease - COVID-19
hsa05171,9641,IKBKE,Coronavirus disease - COVID-19
hsa05171,6300,MAPK12,Coronavirus disease - COVID-19
hsa05171,6167,RPL37,Coronavirus disease - COVID-19
hsa05171,25873,RPL36,Coronavirus disease - COVID-19
hsa05171,730,C7,Coronavirus disease - COVID-19
hsa05171,4792,NFKBIA,Coronavirus disease - COVID-19
hsa05171,3456,IFNB1,Coronavirus disease - COVID-19
hsa05171,6168,RPL37A,Coronavirus disease - COVID-19
hsa05171,6133,RPL9,Coronavirus disease - COVID-19
hsa05171,7099,TLR4,Coronavirus disease - COVID-19
hsa05171,6160,RPL31,Coronavirus disease - COVID-19
hsa05171,3445,IFNA8,Coronavirus disease - COVID-19
hsa05171,6228,RPS23,Coronavirus disease - COVID-19
hsa05171,6169,RPL38,Coronavirus disease - COVID-19
hsa05171,5336,PLCG2,Coronavirus disease - COVID-19
hsa05171,6135,RPL11,Coronavirus disease - COVID-19
hsa05171,7098,TLR3,Coronavirus disease - COVID-19
hsa05171,5648,MASP1,Coronavirus disease - COVID-19
hsa05171,6128,RPL6,Coronavirus disease - COVID-19
hsa05171,732,C8B,Coronavirus disease - COVID-19
hsa05171,6138,RPL15,Coronavirus disease - COVID-19
hsa05171,8517,IKBKG,Coronavirus disease - COVID-19
hsa05171,6223,RPS19,Coronavirus disease - COVID-19
hsa05171,6143,RPL19,Coronavirus disease - COVID-19
hsa05171,6206,RPS12,Coronavirus disease - COVID-19
hsa05171,3592,IL12A,Coronavirus disease - COVID-19
hsa05171,3627,CXCL10,Coronavirus disease - COVID-19
hsa05171,2147,F2,Coronavirus disease - COVID-19
hsa05171,6191,RPS4X,Coronavirus disease - COVID-19
hsa05171,6134,RPL10,Coronavirus disease - COVID-19
hsa05171,3570,IL6R,Coronavirus disease - COVID-19
hsa05171,6222,RPS18,Coronavirus disease - COVID-19
hsa05171,6233,RPS27A,Coronavirus disease - COVID-19
hsa05171,6157,RPL27A,Coronavirus disease - COVID-19
hsa05171,6132,RPL8,Coronavirus disease - COVID-19
hsa05171,2244,FGB,Coronavirus disease - COVID-19
hsa05171,51311,TLR8,Coronavirus disease - COVID-19
hsa05171,727,C5,Coronavirus disease - COVID-19
hsa05171,3452,IFNA21,Coronavirus disease - COVID-19
hsa05171,6208,RPS14,Coronavirus disease - COVID-19
hsa05171,718,C3,Coronavirus disease - COVID-19
hsa05171,6234,RPS28,Coronavirus disease - COVID-19
hsa05171,6159,RPL29,Coronavirus disease - COVID-19
hsa05171,6122,RPL3,Coronavirus disease - COVID-19
hsa05171,6129,RPL7,Coronavirus disease - COVID-19
hsa05171,3442,IFNA5,Coronavirus disease - COVID-19
hsa05171,6187,RPS2,Coronavirus disease - COVID-19
hsa05171,23118,TAB2,Coronavirus disease - COVID-19
hsa05171,2162,F13A1,Coronavirus disease - COVID-19
hsa05171,11224,RPL35,Coronavirus disease - COVID-19
hsa05171,2243,FGA,Coronavirus disease - COVID-19
hsa05171,735,C9,Coronavirus disease - COVID-19
hsa05171,4314,MMP3,Coronavirus disease - COVID-19
hsa05171,4736,RPL10A,Coronavirus disease - COVID-19
hsa05171,9349,RPL23,Coronavirus disease - COVID-19
hsa05171,729,C6,Coronavirus disease - COVID-19
hsa05171,731,C8A,Coronavirus disease - COVID-19
hsa05171,6147,RPL23A,Coronavirus disease - COVID-19
hsa05171,6181,RPLP2,Coronavirus disease - COVID-19
hsa05171,5600,MAPK11,Coronavirus disease - COVID-19
hsa05171,6152,RPL24,Coronavirus disease - COVID-19
hsa05171,6202,RPS8,Coronavirus disease - COVID-19
hsa05171,6141,RPL18,Coronavirus disease - COVID-19
hsa05171,4312,MMP1,Coronavirus disease - COVID-19
hsa05171,6194,RPS6,Coronavirus disease - COVID-19
hsa05171,6204,RPS10,Coronavirus disease - COVID-19
hsa05171,3446,IFNA10,Coronavirus disease - COVID-19
hsa05171,733,C8G,Coronavirus disease - COVID-19
hsa05171,3443,IFNA6,Coronavirus disease - COVID-19
hsa05171,6156,RPL30,Coronavirus disease - COVID-19
hsa05171,6155,RPL27,Coronavirus disease - COVID-19
hsa05171,10379,IRF9,Coronavirus disease - COVID-19
hsa05171,2353,FOS,Coronavirus disease - COVID-19
hsa05171,64135,IFIH1,Coronavirus disease - COVID-19
hsa05171,51284,TLR7,Coronavirus disease - COVID-19
hsa05171,6176,RPLP1,Coronavirus disease - COVID-19
hsa05200,7482,WNT2B,Pathways in cancer
hsa05200,51176,LEF1,Pathways in cancer
hsa05200,4318,MMP9,Pathways in cancer
hsa05200,1630,DCC,Pathways in cancer
hsa05200,3600,IL15,Pathways in cancer
hsa05200,51806,CALML5,Pathways in cancer
hsa05200,7855,FZD5,Pathways in cancer
hsa05200,26508,HEYL,Pathways in cancer
hsa05200,6921,ELOC,Pathways in cancer
hsa05200,4854,NOTCH3,Pathways in cancer
hsa05200,3718,JAK3,Pathways in cancer
hsa05200,2953,GSTT2,Pathways in cancer
hsa05200,3452,IFNA21,Pathways in cancer
hsa05200,2785,GNG3,Pathways in cancer
hsa05200,2944,GSTM1,Pathways in cancer
hsa05200,3562,IL3,Pathways in cancer
hsa05200,3558,IL2,Pathways in cancer
hsa05200,2736,GLI2,Pathways in cancer
hsa05200,2784,GNB3,Pathways in cancer
hsa05200,816,CAMK2B,Pathways in cancer
hsa05200,3592,IL12A,Pathways in cancer
hsa05200,3827,KNG1,Pathways in cancer
hsa05200,3439,IFNA1,Pathways in cancer
hsa05200,3479,IGF1,Pathways in cancer
hsa05200,8324,FZD7,Pathways in cancer
hsa05200,4855,NOTCH4,Pathways in cancer
hsa05200,4792,NFKBIA,Pathways in cancer
hsa05200,3595,IL12RB2,Pathways in cancer
